match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt_match,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id,batsman,batsman_id,batsman_details,is_batsman_captain,is_batsman_keeper,inning,runs,balls_faced,over_faced_first,wicket kind,out_by_bowler,out_by_fielder,bowler_id,bowler_details,is_bowler_keeper,is_bowler_captain,strike_rate,Fours,Sixes,match_dt_batsmen,bowler,bowler_id_bowlers,bowler_details_bowlers,is_bowler_captain_bowlers,is_bowler_keeper_bowlers,inning_bowlers,runs_bowlers,wicket_count,balls_bowled,economy,maiden,dots,Fours_bowlers,Sixes_bowlers,wides,noballs,match_dt,team1_features,team1_id_features,team1_roster_ids_features,team2_features,team2_id_features,team2_roster_ids_features,winner_features,winner_id_features,toss winner_features,toss decision_features,venue_features,city_features,match_dt_features,lighting_features,series_name_features,season_features,ground_id_features,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15
9684450,Mm,Hd Ia,Hd Ia,wickets,6.0,Hd Ia,field,Si Mh Sm Jr,Jaipur,2023-10-21,day/night match,Sd Mq Ai Ty,2023/24,4661,A Te,GR Sv Ir,114,10,120,115.0,4.0,93.0,45933,8149504.0:9822147.0:9373125.0:9009293.0:9822140.0:8058938.0:5442772.0:9373139.0:8118277.0:9009321.0:8766407.0:9822133.0,12718,5549088.0:7584464.0:8191868.0:8488864.0:7491259.0:4232297.0:7555652.0:7560069.0:4232325.0:8512951.0:9047821.0:8725079.0,other_domestic,12718,,CP Si,7491259.0,IND:Right-hand bat:Right-arm medium:,0.0,0.0,2,4,7,13.6,caught,TC Va,KC Ca,9822133.0,IND:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,57.14,,,2023-10-21,CV Md,4232325.0,IND:Left-hand bat:Left-arm medium:,0.0,0.0,1,18,2,24,4.5,0,15.0,1,1,0,0,2023-10-21,Mm,45933,8149504.0:9822147.0:9373125.0:9009293.0:9822140.0:8058938.0:5442772.0:9373139.0:8118277.0:9009321.0:8766407.0:9822133.0,Hd Ia,12718,5549088.0:7584464.0:8191868.0:8488864.0:7491259.0:4232297.0:7555652.0:7560069.0:4232325.0:8512951.0:9047821.0:8725079.0,Hd Ia,12718,Hd Ia,field,Si Mh Sm Jr,Jaipur,2023-10-21,day/night match,Sd Mq Ai Ty,2023/24,4661,1.0,0.2592592592592592,131.25,0.0,130.46153846153845
9027451,Nn Ds,Cy,Nn Ds,runs,56.0,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,CM Bn,WR Ks,217,5,128,161.0,10.0,117.0,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,other_domestic,17982,,KD Ce,7907451.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,71,34,1.1,caught,DJ Ml,CE Me,2672214.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,208.82,8.0,4.0,2022-01-29,CE Me,3682160.0,NZ:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,36,1,18,12.0,0,4.0,2,3,0,0,2022-01-29,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4
9027451,Nn Ds,Cy,Nn Ds,runs,56.0,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,CM Bn,WR Ks,217,5,128,161.0,10.0,117.0,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,other_domestic,17982,,HR Cr,4949790.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,16,14,14.3,run out,EJ Nl,EJ Nl,3834319.0,NZ:Left-hand bat:Left-arm medium-fast:,0.0,0.0,114.29,,1.0,2022-01-29,CE Me,3682160.0,NZ:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,36,1,18,12.0,0,4.0,2,3,0,0,2022-01-29,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4
9027451,Nn Ds,Cy,Nn Ds,runs,56.0,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,CM Bn,WR Ks,217,5,128,161.0,10.0,117.0,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,other_domestic,17982,,JA Rl,1945411.0,NZ:Left-hand bat:Legbreak:,1.0,0.0,1,9,15,2.2,caught,HB Sy,CD Fr,6739830.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,60.0,1.0,,2022-01-29,CE Me,3682160.0,NZ:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,36,1,18,12.0,0,4.0,2,3,0,0,2022-01-29,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4
9027451,Nn Ds,Cy,Nn Ds,runs,56.0,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,CM Bn,WR Ks,217,5,128,161.0,10.0,117.0,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,other_domestic,17982,,SC Kn,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,6,4,20.1,,,,,,,,150.0,,,2022-01-29,CE Me,3682160.0,NZ:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,36,1,18,12.0,0,4.0,2,3,0,0,2022-01-29,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,2022-01-29,night match,Sr Sh,2021/22,3541,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4
9085243,We,Ye,Ye,wickets,5.0,Ye,field,Cy Gd Nw Rd Wr,Worcester,2022-06-23,day match,Vy Bt,2022,1525,AG Wf,PR Pd,150,5,121,151.0,5.0,97.0,10576,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,other_domestic,10618,,JD Ly,3703328.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,24,24,2.5,bowled,DM Bs,,4527942.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,100.0,2.0,,2022-06-23,DM Bs,4527942.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,15,3,24,3.75,0,12.0,1,0,0,0,2022-06-23,We,10576,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,Ye,10618,Ye,field,Cy Gd Nw Rd Wr,Worcester,2022-06-23,day match,Vy Bt,2022,1525,1.2,0.2592592592592592,168.33333333333334,0.0,163.57142857142858
9087238,Bh,Pn,Pn,wickets,5.0,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Hk,JS Wn,127,8,121,128.0,5.0,113.0,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,international,62,7507303.0,Mk Hn,3850944.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,5,11,14.3,bowled,Sn Sh Ai,,7507303.0,PAK:Left-hand bat:Left-arm fast:,0.0,0.0,45.45,,,2022-11-06,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,1,21,1,24,5.25,0,11.0,2,0,0,0,2022-11-06,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.3442622950819672,152.73333333333332,0.0,158.0
9087238,Bh,Pn,Pn,wickets,5.0,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Hk,JS Wn,127,8,121,128.0,5.0,113.0,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,international,62,7507303.0,Tn Ad,3769555.0,BAN:Left-hand bat:Right-arm fast:,0.0,0.0,1,1,5,17.6,caught,Sn Sh Ai,Br Am,7507303.0,PAK:Left-hand bat:Left-arm fast:,0.0,0.0,20.0,,,2022-11-06,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,1,21,1,24,5.25,0,11.0,2,0,0,0,2022-11-06,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.3442622950819672,152.73333333333332,0.0,158.0
9087238,Bh,Pn,Pn,wickets,5.0,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Hk,JS Wn,127,8,121,128.0,5.0,113.0,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,international,62,7507303.0,Nm Ad,2436356.0,BAN:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,7,6,19.2,caught,Hs Rf,Md Wm,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,116.67,1.0,,2022-11-06,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,1,21,1,24,5.25,0,11.0,2,0,0,0,2022-11-06,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.3442622950819672,152.73333333333332,0.0,158.0
9087238,Bh,Pn,Pn,wickets,5.0,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Hk,JS Wn,127,8,121,128.0,5.0,113.0,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,international,62,7507303.0,Mr Rn,2316327.0,BAN:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,0,1,20.6,,,,,,,,0.0,,,2022-11-06,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,1,21,1,24,5.25,0,11.0,2,0,0,0,2022-11-06,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.3442622950819672,152.73333333333332,0.0,158.0
9087238,Bh,Pn,Pn,wickets,5.0,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Hk,JS Wn,127,8,121,128.0,5.0,113.0,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,international,62,7507303.0,Sa Sr,3056752.0,BAN:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,20,17,3.6,caught,Sb Kn,Sn Md,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,0.0,117.65,1.0,1.0,2022-11-06,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,1,21,1,24,5.25,0,11.0,2,0,0,0,2022-11-06,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.3442622950819672,152.73333333333332,0.0,158.0
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,RE Li,323049.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,1,0,3,1.1,caught,LB Ws,AM Po,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,T de Zi,4880294.0,SA:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,45,38,1.4,caught,T Si,H Kn,2654028.0,SA:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,118.42,1.0,3.0,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,JA Bd,4876122.0,SA:Left-hand bat:Left-arm wrist-spin:,0.0,0.0,1,8,12,2.3,caught,CJ Da,TB de Bn,3818282.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,66.67,1.0,,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,A Ma,2204950.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,1,1,20.6,,,,,,,,100.0,,,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,D Bs,7494668.0,SA:Right-hand bat:Legbreak:,0.0,0.0,2,26,20,11.2,caught,BD Ws,G Kn (sub),2218376.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,130.0,2.0,1.0,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9097367,Wn Pe,Ts,Ts,wickets,7.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,BP Je,LB Ga,140,5,123,144.0,3.0,119.0,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,other_domestic,23750,2654014.0,H Kn,3057312.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,33,25,12.5,,,,,,,,132.0,1.0,2.0,2022-02-19,A Ge,2259739.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,23,0,18,7.67,0,5.0,2,0,1,0,2022-02-19,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-19,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634146341,147.0,0.0,145.45833333333334
9457454,Da Ds,Cm Cs,Cm Cs,wickets,8.0,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,night match,Bh Pr Le,2022/23,13530,Ai An,RJ Ra,158,6,124,159.0,2.0,110.0,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,other_domestic,40424,6551978.0,Mr Rn,2308928.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,28,33,1.1,caught,Nn,Mi Hn Ra,4403468.0,BAN:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,84.85,3.0,,2023-01-14,An,3849642.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,16,0,6,16.0,0,1.0,0,2,0,0,2023-01-14,Da Ds,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,Cm Cs,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,Cm Cs,40424,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,night match,Bh Pr Le,2022/23,13530,0.6666666666666666,1.0,152.5,0.0,157.0
9457454,Da Ds,Cm Cs,Cm Cs,wickets,8.0,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,night match,Bh Pr Le,2022/23,13530,Ai An,RJ Ra,158,6,124,159.0,2.0,110.0,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,other_domestic,40424,6551978.0,Un Gi,4980926.0,AFG:Right-hand bat:None:,0.0,0.0,1,47,33,1.5,caught and bowled,Nn,,4403468.0,BAN:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,142.42,2.0,4.0,2023-01-14,An,3849642.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,16,0,6,16.0,0,1.0,0,2,0,0,2023-01-14,Da Ds,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,Cm Cs,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,Cm Cs,40424,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,night match,Bh Pr Le,2022/23,13530,0.6666666666666666,1.0,152.5,0.0,157.0
